X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,email,date_updated,dis_status,POINT_X,POINT_Y
-13178377.1743089,4039773.9463301,63200,211,,Municipal Services,Public Internet Access,,,LA County Library - West Hollywood Library,625 N San Vicente Blvd,,West Hollywood,CA,"<br />
Monday: 11 am - 7 pm<br />
Tuesday: 11 am - 7 pm<br />
Wednesday: 11 am - 7pm<br />
Thursday: 11 am - 7 pm <br />
Friday: 10 am - 6 pm<br />
Saturday: 10 am - 6 pm<br />
Sunday: 1 pm - 5 pm<br />",310.652.5340,https://lacountylibrary.org/west-hollywood-library/,,,70565,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",90069,http://egis3.lacounty.gov/lms/?p=70565,publish,34.08167268,-118.3833763,,2019/01/09 16:05:38+00,,6445582.12019831,1852324.03184889
-13224655.2636289,4048218.08427262,63202,211,,Municipal Services,Public Internet Access,,,LA County Library - Westlake Village Library,31220 Oak Crest Dr,,Westlake Village,CA,"<br />
Monday: Closed<br />
Tuesday: 10 am - 8 pm<br />
Wednesday: 10 am - 8 pm<br />
Thursday: 10 am - 6 pm <br />
Friday: 10 am - 6 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: 1 pm to 5 pm <br />",818.865.9230,https://lacountylibrary.org/westlake-village-library/,,,70566,"<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->

<p>Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.</p>",91361,http://egis3.lacounty.gov/lms/?p=70566,publish,34.14447547,-118.79909945,,2019/01/09 15:59:34+00,,6319882.78334288,1875918.84489539
-13162304.5768583,4018793.71161248,63206,211,,Municipal Services,Public Internet Access,,,LA County Library - Willowbrook Library,11838 Wilmington Ave,,Los Angeles,CA,"<br />
Monday: 10 am - 6pm<br />
Tuesday: 12 pm - 8 pm<br />
Wednesday: 10 am - 6 pm<br />
Thursday: 10 am - 6 pm <br />
Friday: 9 am - 5 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />", 323.564.5698,https://lacountylibrary.org/willowbrook-library/,,,70567,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",90059,http://egis3.lacounty.gov/lms/?p=70567,publish,33.92543171,-118.2389937,,2019/01/09 15:54:37+00,,6489166.57797672,1795329.54675673
-13177239.5225,4016660.9339642,63208,211,,Municipal Services,Public Internet Access,,,LA County Library - Wiseburn Library,5335 135Th St,,Hawthorne,CA,"<br />
Monday: Closed<br />
Tuesday: 12 pm - 8 pm<br />
Wednesday: 12 pm - 8 pm<br />
Thursday: 12 pm - 8 pm <br />
Friday: 9 am - 5 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",310.643.8880,https://lacountylibrary.org/wiseburn-library/,,,70568,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",90250,http://egis3.lacounty.gov/lms/?p=70568,publish,33.90953271,-118.3731566,,2019/01/09 15:50:04+00,,6448444.12136406,1789667.51116481
-13169049.0240145,4020729.11548486,63210,211,,Municipal Services,Public Internet Access,,,LA County Library - Woodcrest Library,1340 W 106Th St,,Los Angeles,CA,"<br />
Monday: 10 am - 6 pm<br />
Tuesday: 10 am - 6 pm<br />
Wednesday: 10 am - 6 pm<br />
Thursday: 10 am - 6 pm<br />
Friday: 10 am - 6 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br /> ",323.757.9373,https://lacountylibrary.org/woodcrest-library/,,,70569,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",90044,http://egis3.lacounty.gov/lms/?p=70569,publish,33.9398568,-118.2995801,,2019/01/09 15:44:33+00,,6470802.11700231,1800628.37572598
-13152393.8582791,4024315.08707144,64461,211,,Municipal Services,Public Internet Access,,,Southeast Community Development Corporation,6423 Florence Pl,Suite 103,Bell Gardens,CA,"Monday and Wednesday, 10:00am to 2:00pm; Tuesday and Thursday, 2:00pm to 5:00pm. ","FAX (323) 585-0833, Main Number Service/Intake (323) 585-4579, Spanish Computer Classes/Registration Service/Intake (323) 476-8958",www.scdcorp.org/,,,71182,"The organization provides education services for the cities of Bell, Bell Gardens, Cudahy, Walnut Park/Florence-Firestone, Huntington Park, Maywood, South Gate, and Vernon.",90201,http://egis3.lacounty.gov/lms/?p=71182,publish,33.96657756,-118.1499642,,2010/11/01 11:50:56+00,,6516197.85790356,1810251.15241215
-13162360.8711349,4035463.19750842,64597,211,,Municipal Services,Public Internet Access,,,Diskovery Center,353 E 1St St,,Los Angeles,CA,"Monday through Thursday, 10:00am to 2:00pm; an answering machine is available for messages. ",Service/Intake and Administration (213) 621-4158,diskovery.ltsc.org/,,,71258,The agency provides technology services to consumers in Los Angeles County.,90012,http://egis3.lacounty.gov/lms/?p=71258,publish,34.04959376,-118.2394994,,2010/11/01 11:50:56+00,,6489120.82281889,1840514.94621514
-13162660.142494,4035956.35479957,64605,211,,Municipal Services,Public Internet Access,,,Los Angeles Computer Access Network,200 N Main St,Rm. 1400,Los Angeles,CA,"Monday through Friday, 8:00am to 7:00pm. ",LA City Information Technology Agency Service/Intake and Administration (213) 978-3311,recovery.lacity.org/index.htm,,,71262,"The project, Los Angeles Computer Access Network Program (LA-CAN) provides access, equipment and training for children, adults and senior to access the internet.",90012,http://egis3.lacounty.gov/lms/?p=71262,publish,34.05326426,-118.2421878,,2010/11/01 11:50:56+00,,6488309.6686013,1841852.66007514
-13186798.2577999,4084863.2861004,64882,211,,Municipal Services,Public Internet Access,,,City Of Santa Clarita - Canyon Country Jo Anne Darcy Library,18601 Soledad Canyon Rd,,Santa Clarita,CA,"Monday through Thursday, 9:00am to 8:00pm; Friday, 10:00am to 6:00pm; Saturday, 10:00am to 5:00pm; Sunday, 1:00pm to 5:00pm. ",Service/Intake (661) 251-2720,www.santaclaritalibrary.com,,,71448,,91351,http://egis3.lacounty.gov/lms/?p=71448,publish,34.41648101,-118.45902418,,2016/05/02 09:31:44+00,,6423232.12520023,1974261.74466589
-13194714.5407895,4080170.66784683,64886,211,,Municipal Services,Public Internet Access,,,City Of Santa Clarita - Old Town Newhall Library,22704 9Th St,,Newhall,CA,"Monday through Thursday, 9:00am to 8:00pm; Friday, 10:00am to 6:00pm; Saturday, 10:00am to 5:00pm; Sunday, 1:00pm to 5:00pm. ",Service/Intake (661) 259-0750,www.santaclaritalibrary.com,,,71449,,91321,http://egis3.lacounty.gov/lms/?p=71449,publish,34.38169838,-118.53013736,,2016/05/02 09:36:40+00,,6401718.35786039,1961709.3521198
-13197030.0708025,4084736.61122668,64890,211,,Municipal Services,Public Internet Access,,,City Of Santa Clarita - Valencia Library,23743 Valencia Blvd,,Santa Clarita,CA,"Monday through Thursday, 10:00am to 9:00pm; Friday, 10:00am to 6:00pm; Saturday, 10:00am to 5:00pm; Sunday, 1:00pm to 5:00pm. ",Service/Intake (661) 259-8942,www.santaclaritalibrary.com,,,71450,,91355,http://egis3.lacounty.gov/lms/?p=71450,publish,34.41554226,-118.55093812,,2016/05/02 09:33:34+00,,6395509.96279688,1974059.38188164
-13201823.8198492,4081225.22649205,64915,211,,Municipal Services,Public Internet Access,,,LA County Library - Stevenson Ranch Library,25950 The Old Rd,,Stevenson Ranch,CA,"<br />
Monday: 10 am - 8 pm<br />
Tuesday: 10 am - 8 pm<br />
Wednesday: 10 am - 8 pm<br />
Thursday: 10 am - 6 pm<br />
Friday: 9 am - 5 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",661.255.2707,https://lacountylibrary.org/stevenson-ranch-library/,,,71456,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",91381,http://egis3.lacounty.gov/lms/?p=71456,publish,34.38951624,-118.5940011,,2019/01/10 11:17:40+00,,6382466.54498614,1964662.12246098
-13165681.7986617,4044165.85807637,65026,LA City Recreation and Parks,,Municipal Services,Public Internet Access,,LA City Department Recreation and Parks,Griffith Park Adult Community Center,3203 Riverside Dr,,Los Angeles,CA,"Monday through Friday, 8:30am to 4:30pm ",Service/Intake (323) 644-5579,www.laparks.org/dos/senior/senior.htm,,,71550,The department provides recreational programs and services for older adults for seniors throughout Los Angeles County.,90027,http://egis3.lacounty.gov/lms/?p=71550,publish,34.11434309,-118.2693318,,2014/07/02 13:57:53+00,,6480147.10585822,1864101.24517106
-13173046.7073899,4042684.6396811,65030,LA City Recreation and Parks,,Municipal Services,Public Internet Access,,LA City Department Recreation and Parks,Yucca Community Center,6671 Yucca St,,Los Angeles,CA,"Monday through Friday, 10:00am to 8:00pm; Saturday, 10:00am to 5:00pm. Closed Sunday and holidays. ",Service/Intake (323) 957-6339,www.laparks.org/dos.htm,,,71552,"The department provides recreational programs through operation and maintenance of Los Angeles City parks, playgrounds, swimming pools, golf courses and recreation centers.",90028,http://egis3.lacounty.gov/lms/?p=71552,publish,34.10332606,-118.3354919,,2014/07/02 13:58:00+00,,6460107.99206513,1860152.2130429
-13181443.5354099,4027930.76361018,65035,LA City Recreation and Parks,,Municipal Services,Public Internet Access,,LA City Department Recreation and Parks,Mar Vista Gardens Recreation Center,4901 Marionwood Dr,,Culver City,CA,"Monday through Friday, 9:30am to 9:00pm; Saturday and Sunday, 9:00am to 6:00pm. Closed holidays. ",Service/Intake (213) 763-0114,www.laparks.org/dos.htm,,,71554,"The department provides recreational programs through operation and maintenance of Los Angeles City parks, playgrounds, swimming pools, golf courses and recreation centers.",90230,http://egis3.lacounty.gov/lms/?p=71554,publish,33.99351117,-118.41092189,,2015/03/11 12:30:03+00,,6437110.06726055,1820273.54050381
-13164576.874872,4042303.84938251,65314,211,,Municipal Services,Public Internet Access,,,Los Angeles Public Library - Silverlake Branch,2411 Glendale Blvd,,Los Angeles,CA,"Monday, Wednesday, and Saturday, 10:00am to 5:30pm; Tuesday and Thursday, 12:30pm to 8:00pm; and Friday, 1:30pm to 5:30pm. ",Service/Intake (323) 913-7451,www.lapl.org,,,71665,This is the public library system of the City of Los Angeles.,90039,http://egis3.lacounty.gov/lms/?p=71665,publish,34.10049358,-118.2594061,,2010/11/01 11:50:56+00,,6483138.47192273,1859053.26543765
-13202941.8570989,4040909.18302156,65677,211,,Municipal Services,Public Internet Access,,,LA County Library - Topanga Library,122 N Topanga Canyon Blvd,,Topanga,CA,"<br />
Monday: 10 am - 8 pm<br />
Tuesday: 10 am - 8 pm<br />
Wednesday: 10 am - 8 pm<br />
Thursday: 10 am - 6 pm <br />
Friday: 10 am - 6 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: 1 pm - 5 pm <br />",310.455.3480,https://lacountylibrary.org/topanga-library/,,,71876,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",90290,http://egis3.lacounty.gov/lms/?p=71876,publish,34.09011865,-118.6040446,,2019/01/09 16:29:00+00,,6378781.81351048,1855725.81900856
